event_id,t0_idx,target_idx_10,target_idx_20,target_idx_30,event_datetime,year,season,t0_datetime,target_datetime_10,target_datetime_20,target_datetime_30,mean_intensity,max_intensity,mean_intensity_wet,wet_fraction,split
203061000,8,9,10,11,2020-11-01 10:00:00,2020,SON,2020-11-01 11:20:00,2020-11-01 11:30:00,2020-11-01 11:40:00,2020-11-01 11:50:00,0.031154647,2.9324336,0.3142799139022827,0.07774926337800589,train
203061000,9,10,11,12,2020-11-01 10:00:00,2020,SON,2020-11-01 11:30:00,2020-11-01 11:40:00,2020-11-01 11:50:00,2020-11-01 12:00:00,0.030595446,2.9324336,0.31887006759643555,0.07511840649339237,train
203061000,10,11,12,13,2020-11-01 10:00:00,2020,SON,2020-11-01 11:40:00,2020-11-01 11:50:00,2020-11-01 12:00:00,2020-11-01 12:10:00,0.028765103,2.1852324,0.3079957067966461,0.07171102538857595,train
203061000,11,12,13,14,2020-11-01 10:00:00,2020,SON,2020-11-01 11:50:00,2020-11-01 12:00:00,2020-11-01 12:10:00,2020-11-01 12:20:00,0.025643323,1.778207,0.28003063797950745,0.06755043372374747,train
203061000,12,13,14,15,2020-11-01 10:00:00,2020,SON,2020-11-01 12:00:00,2020-11-01 12:10:00,2020-11-01 12:20:00,2020-11-01 12:30:00,0.022029586,1.0087557,0.24324925243854523,0.06263663149890694,train
203061000,13,14,15,16,2020-11-01 10:00:00,2020,SON,2020-11-01 12:10:00,2020-11-01 12:20:00,2020-11-01 12:30:00,2020-11-01 12:40:00,0.018512975,1.0087557,0.2109864354133606,0.05628814249309109,train
203061000,14,15,16,17,2020-11-01 10:00:00,2020,SON,2020-11-01 12:20:00,2020-11-01 12:30:00,2020-11-01 12:40:00,2020-11-01 12:50:00,0.015390297,0.93160975,0.18775241076946259,0.048085320822864604,train
203061000,15,16,17,18,2020-11-01 10:00:00,2020,SON,2020-11-01 12:30:00,2020-11-01 12:40:00,2020-11-01 12:50:00,2020-11-01 13:00:00,0.012880049,0.7173964,0.17446069419384003,0.039222543233389466,train
203061000,16,17,18,19,2020-11-01 10:00:00,2020,SON,2020-11-01 12:40:00,2020-11-01 12:50:00,2020-11-01 13:00:00,2020-11-01 13:10:00,0.010888282,0.6938876,0.1671740859746933,0.03115422344887942,train
203061000,17,18,19,20,2020-11-01 10:00:00,2020,SON,2020-11-01 12:50:00,2020-11-01 13:00:00,2020-11-01 13:10:00,2020-11-01 13:20:00,0.009552064,1.2248807,0.1630074828863144,0.024321527654484382,train
203061000,18,19,20,21,2020-11-01 10:00:00,2020,SON,2020-11-01 13:00:00,2020-11-01 13:10:00,2020-11-01 13:20:00,2020-11-01 13:30:00,0.008461171,1.2248807,0.1649188995361328,0.018243835778577615,train
203061000,19,20,21,22,2020-11-01 10:00:00,2020,SON,2020-11-01 13:10:00,2020-11-01 13:20:00,2020-11-01 13:30:00,2020-11-01 13:40:00,0.0075855884,1.2248807,0.16583320498466492,0.013712018909171774,train
203061000,20,21,22,23,2020-11-01 10:00:00,2020,SON,2020-11-01 13:20:00,2020-11-01 13:30:00,2020-11-01 13:40:00,2020-11-01 13:50:00,0.0068689766,1.0022935,0.1676771640777588,0.01183975265999896,train
203061000,21,22,23,24,2020-11-01 10:00:00,2020,SON,2020-11-01 13:30:00,2020-11-01 13:40:00,2020-11-01 13:50:00,2020-11-01 14:00:00,0.0065521253,0.77513754,0.1659497767686844,0.013364107364785254,train
203061000,22,23,24,25,2020-11-01 10:00:00,2020,SON,2020-11-01 13:40:00,2020-11-01 13:50:00,2020-11-01 14:00:00,2020-11-01 14:10:00,0.0069185584,0.7978195,0.1762949526309967,0.017664580990758825,train
203061000,23,24,25,26,2020-11-01 10:00:00,2020,SON,2020-11-01 13:50:00,2020-11-01 14:00:00,2020-11-01 14:10:00,2020-11-01 14:20:00,0.007604964,0.96208453,0.19007517397403717,0.02229682593483294,train
203061000,24,25,26,27,2020-11-01 10:00:00,2020,SON,2020-11-01 14:00:00,2020-11-01 14:10:00,2020-11-01 14:20:00,2020-11-01 14:30:00,0.008229185,0.96208453,0.20067276060581207,0.025677306662506075,train
203061000,25,26,27,28,2020-11-01 10:00:00,2020,SON,2020-11-01 14:10:00,2020-11-01 14:20:00,2020-11-01 14:30:00,2020-11-01 14:40:00,0.008431544,0.96208453,0.20314155519008636,0.027111993443481412,train
203061000,26,27,28,29,2020-11-01 10:00:00,2020,SON,2020-11-01 14:20:00,2020-11-01 14:30:00,2020-11-01 14:40:00,2020-11-01 14:50:00,0.00841941,0.6744722,0.19916005432605743,0.027660761137204476,train
203061000,27,28,29,30,2020-11-01 10:00:00,2020,SON,2020-11-01 14:30:00,2020-11-01 14:40:00,2020-11-01 14:50:00,2020-11-01 15:00:00,0.008308941,0.68162036,0.19347792863845825,0.027293122649579546,train
203061000,28,29,30,31,2020-11-01 10:00:00,2020,SON,2020-11-01 14:40:00,2020-11-01 14:50:00,2020-11-01 15:00:00,2020-11-01 15:10:00,0.008194438,0.79717237,0.19325774908065796,0.026114886130703552,train
203061000,29,30,31,32,2020-11-01 10:00:00,2020,SON,2020-11-01 14:50:00,2020-11-01 15:00:00,2020-11-01 15:10:00,2020-11-01 15:20:00,0.008050528,0.79717237,0.192722350358963,0.024332287805341697,train
203061000,30,31,32,33,2020-11-01 10:00:00,2020,SON,2020-11-01 15:00:00,2020-11-01 15:10:00,2020-11-01 15:20:00,2020-11-01 15:30:00,0.008221112,0.79717237,0.191475972533226,0.023889328261715564,train
203061000,31,32,33,34,2020-11-01 10:00:00,2020,SON,2020-11-01 15:10:00,2020-11-01 15:20:00,2020-11-01 15:30:00,2020-11-01 15:40:00,0.008873588,0.65471554,0.1923229694366455,0.025049631195829366,train
203061000,32,33,34,35,2020-11-01 10:00:00,2020,SON,2020-11-01 15:20:00,2020-11-01 15:30:00,2020-11-01 15:40:00,2020-11-01 15:50:00,0.009933227,0.65471554,0.1935654729604721,0.02861124112960064,train
203061000,33,34,35,36,2020-11-01 10:00:00,2020,SON,2020-11-01 15:30:00,2020-11-01 15:40:00,2020-11-01 15:50:00,2020-11-01 16:00:00,0.011021565,0.7754039,0.1943199187517166,0.03256559656966391,train
203061000,34,35,36,37,2020-11-01 10:00:00,2020,SON,2020-11-01 15:40:00,2020-11-01 15:50:00,2020-11-01 16:00:00,2020-11-01 16:10:00,0.011795549,0.7754039,0.19494770467281342,0.035200040171229866,train
203061000,35,36,37,38,2020-11-01 10:00:00,2020,SON,2020-11-01 15:50:00,2020-11-01 16:00:00,2020-11-01 16:10:00,2020-11-01 16:20:00,0.012031101,1.0368216,0.19451072812080383,0.03569321375219014,train
203390700,2,3,4,5,2020-12-04 07:00:00,2020,DJF,2020-12-04 07:20:00,2020-12-04 07:30:00,2020-12-04 07:40:00,2020-12-04 07:50:00,0.06160045,0.68279576,0.2151726633310318,0.24475039140048743,train
203390700,3,4,5,6,2020-12-04 07:00:00,2020,DJF,2020-12-04 07:30:00,2020-12-04 07:40:00,2020-12-04 07:50:00,2020-12-04 08:00:00,0.062114093,0.68279576,0.21374724805355072,0.24835504193768795,train
203390700,4,5,6,7,2020-12-04 07:00:00,2020,DJF,2020-12-04 07:40:00,2020-12-04 07:50:00,2020-12-04 08:00:00,2020-12-04 08:10:00,0.06240123,0.68279576,0.21248316764831543,0.25197403934269824,train
203390700,5,6,7,8,2020-12-04 07:00:00,2020,DJF,2020-12-04 07:50:00,2020-12-04 08:00:00,2020-12-04 08:10:00,2020-12-04 08:20:00,0.0630305,0.6799098,0.21210964024066925,0.2560485498006682,train
203390700,6,7,8,9,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:00:00,2020-12-04 08:10:00,2020-12-04 08:20:00,2020-12-04 08:30:00,0.06414205,0.6799098,0.21276533603668213,0.2608475770830307,train
203390700,7,8,9,10,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:10:00,2020-12-04 08:20:00,2020-12-04 08:30:00,2020-12-04 08:40:00,0.06568854,0.6799098,0.21491120755672455,0.2650619695021458,train
203390700,8,9,10,11,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:20:00,2020-12-04 08:30:00,2020-12-04 08:40:00,2020-12-04 08:50:00,0.067350104,0.6712272,0.2185160368680954,0.2681052988362897,train
203390700,9,10,11,12,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:30:00,2020-12-04 08:40:00,2020-12-04 08:50:00,2020-12-04 09:00:00,0.06855464,0.6157851,0.22323326766490936,0.2669109220911277,train
203390700,10,11,12,13,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:40:00,2020-12-04 08:50:00,2020-12-04 09:00:00,2020-12-04 09:10:00,0.06912045,0.7377924,0.2276594638824463,0.26344436015659606,train
203390700,11,12,13,14,2020-12-04 07:00:00,2020,DJF,2020-12-04 08:50:00,2020-12-04 09:00:00,2020-12-04 09:10:00,2020-12-04 09:20:00,0.06957222,0.7854492,0.23211246728897095,0.2594379973207224,train
203390700,12,13,14,15,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:00:00,2020-12-04 09:10:00,2020-12-04 09:20:00,2020-12-04 09:30:00,0.070101425,0.7854492,0.23565171658992767,0.2572572734136399,train
203390700,13,14,15,16,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:10:00,2020-12-04 09:20:00,2020-12-04 09:30:00,2020-12-04 09:40:00,0.07098678,0.9562728,0.23949003219604492,0.25676947990810833,train
203390700,14,15,16,17,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:20:00,2020-12-04 09:30:00,2020-12-04 09:40:00,2020-12-04 09:50:00,0.072054826,0.9562728,0.2428121268749237,0.2576697458631703,train
203390700,15,16,17,18,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:30:00,2020-12-04 09:40:00,2020-12-04 09:50:00,2020-12-04 10:00:00,0.07309035,1.0143708,0.24460913240909576,0.2589466170982384,train
203390700,16,17,18,19,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:40:00,2020-12-04 09:50:00,2020-12-04 10:00:00,2020-12-04 10:10:00,0.07387335,1.1708934,0.2425781786441803,0.2622625369207676,train
203390700,17,18,19,20,2020-12-04 07:00:00,2020,DJF,2020-12-04 09:50:00,2020-12-04 10:00:00,2020-12-04 10:10:00,2020-12-04 10:20:00,0.07389355,1.1708934,0.23832307755947113,0.26477503214595066,train
203390700,18,19,20,21,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:00:00,2020-12-04 10:10:00,2020-12-04 10:20:00,2020-12-04 10:30:00,0.07391273,1.1708934,0.234688863158226,0.26689657522331794,train
203390700,19,20,21,22,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:10:00,2020-12-04 10:20:00,2020-12-04 10:30:00,2020-12-04 10:40:00,0.07394689,1.1684521,0.23330923914909363,0.2657290988552993,train
203390700,20,21,22,23,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:20:00,2020-12-04 10:30:00,2020-12-04 10:40:00,2020-12-04 10:50:00,0.07411436,1.0399834,0.23098325729370117,0.2663765012652144,train
203390700,21,22,23,24,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:30:00,2020-12-04 10:40:00,2020-12-04 10:50:00,2020-12-04 11:00:00,0.07394349,1.0399834,0.23016728460788727,0.2653202131227213,train
203390700,22,23,24,25,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:40:00,2020-12-04 10:50:00,2020-12-04 11:00:00,2020-12-04 11:10:00,0.07366131,0.8332351,0.22777070105075836,0.26848907755020057,train
203390700,23,24,25,26,2020-12-04 07:00:00,2020,DJF,2020-12-04 10:50:00,2020-12-04 11:00:00,2020-12-04 11:10:00,2020-12-04 11:20:00,0.07412787,0.8332351,0.22833658754825592,0.2719412926169225,train
203390700,24,25,26,27,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:00:00,2020-12-04 11:10:00,2020-12-04 11:20:00,2020-12-04 11:30:00,0.07460829,0.8085695,0.22518905997276306,0.2798571769309539,train
203390700,25,26,27,28,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:10:00,2020-12-04 11:20:00,2020-12-04 11:30:00,2020-12-04 11:40:00,0.07518238,0.95245713,0.22319063544273376,0.2858039536380967,train
203390700,26,27,28,29,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:20:00,2020-12-04 11:30:00,2020-12-04 11:40:00,2020-12-04 11:50:00,0.07521452,1.0462633,0.2202957272529602,0.28952875919320387,train
203390700,27,28,29,30,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:30:00,2020-12-04 11:40:00,2020-12-04 11:50:00,2020-12-04 12:00:00,0.07518809,1.0462633,0.21862392127513885,0.2906980289196988,train
203390700,28,29,30,31,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:40:00,2020-12-04 11:50:00,2020-12-04 12:00:00,2020-12-04 12:10:00,0.07490226,1.0462633,0.2160159945487976,0.29208250166334,train
203390700,29,30,31,32,2020-12-04 07:00:00,2020,DJF,2020-12-04 11:50:00,2020-12-04 12:00:00,2020-12-04 12:10:00,2020-12-04 12:20:00,0.075291865,1.0100783,0.21352314949035645,0.2980633521815309,train
203390700,30,31,32,33,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:00:00,2020-12-04 12:10:00,2020-12-04 12:20:00,2020-12-04 12:30:00,0.075641215,0.94855404,0.21309930086135864,0.3014958403050144,train
203390700,31,32,33,34,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:10:00,2020-12-04 12:20:00,2020-12-04 12:30:00,2020-12-04 12:40:00,0.076253735,1.1665038,0.2154948115348816,0.301402585664251,train
203390700,32,33,34,35,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:20:00,2020-12-04 12:30:00,2020-12-04 12:40:00,2020-12-04 12:50:00,0.07585623,1.1665038,0.21867036819458008,0.2943690337205194,train
203390700,33,34,35,36,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:30:00,2020-12-04 12:40:00,2020-12-04 12:50:00,2020-12-04 13:00:00,0.075414196,1.1665038,0.22161579132080078,0.28777844132041397,train
203390700,34,35,36,37,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:40:00,2020-12-04 12:50:00,2020-12-04 13:00:00,2020-12-04 13:10:00,0.07484844,0.8002005,0.22310571372509003,0.2839621744830196,train
203390700,35,36,37,38,2020-12-04 07:00:00,2020,DJF,2020-12-04 12:50:00,2020-12-04 13:00:00,2020-12-04 13:10:00,2020-12-04 13:20:00,0.07489676,0.8002005,0.2254147231578827,0.28213474219575224,train
203402200,2,3,4,5,2020-12-05 22:00:00,2020,DJF,2020-12-05 22:20:00,2020-12-05 22:30:00,2020-12-05 22:40:00,2020-12-05 22:50:00,0.056517504,1.442613,0.23604033887386322,0.1892818137310285,train
203402200,3,4,5,6,2020-12-05 22:00:00,2020,DJF,2020-12-05 22:30:00,2020-12-05 22:40:00,2020-12-05 22:50:00,2020-12-05 23:00:00,0.05404559,1.442613,0.24055792391300201,0.1751931895418507,train
203402200,4,5,6,7,2020-12-05 22:00:00,2020,DJF,2020-12-05 22:40:00,2020-12-05 22:50:00,2020-12-05 23:00:00,2020-12-05 23:10:00,0.05239412,1.442613,0.24186615645885468,0.16586772546551104,train
203402200,5,6,7,8,2020-12-05 22:00:00,2020,DJF,2020-12-05 22:50:00,2020-12-05 23:00:00,2020-12-05 23:10:00,2020-12-05 23:20:00,0.05014456,1.0782443,0.2321353554725647,0.16179321500754107,train
203402200,6,7,8,9,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:00:00,2020-12-05 23:10:00,2020-12-05 23:20:00,2020-12-05 23:30:00,0.049130067,0.92719704,0.22301486134529114,0.16366010118128524,train
203402200,7,8,9,10,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:10:00,2020-12-05 23:20:00,2020-12-05 23:30:00,2020-12-05 23:40:00,0.048923973,1.0445831,0.21636100113391876,0.1686797115562227,train
203402200,8,9,10,11,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:20:00,2020-12-05 23:30:00,2020-12-05 23:40:00,2020-12-05 23:50:00,0.048090402,1.0445831,0.21212990581989288,0.16798747518440207,train
203402200,9,10,11,12,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:30:00,2020-12-05 23:40:00,2020-12-05 23:50:00,2020-12-06 00:00:00,0.048286717,1.0445831,0.2111993432044983,0.1697019258876676,train
203402200,10,11,12,13,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:40:00,2020-12-05 23:50:00,2020-12-06 00:00:00,2020-12-06 00:10:00,0.048834227,0.9559276,0.21559658646583557,0.1674100137550595,train
203402200,11,12,13,14,2020-12-05 22:00:00,2020,DJF,2020-12-05 23:50:00,2020-12-06 00:00:00,2020-12-06 00:10:00,2020-12-06 00:20:00,0.050610006,1.0685352,0.2267737239599228,0.1663608990464713,train
203402200,12,13,14,15,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:00:00,2020-12-06 00:10:00,2020-12-06 00:20:00,2020-12-06 00:30:00,0.05090571,1.0685352,0.23796109855175018,0.15925202604673852,train
203402200,13,14,15,16,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:10:00,2020-12-06 00:20:00,2020-12-06 00:30:00,2020-12-06 00:40:00,0.048960306,1.3189646,0.2413826584815979,0.14959479065229828,train
203402200,14,15,16,17,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:20:00,2020-12-06 00:30:00,2020-12-06 00:40:00,2020-12-06 00:50:00,0.047014125,1.3189646,0.24007946252822876,0.1441250472998298,train
203402200,15,16,17,18,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:30:00,2020-12-06 00:40:00,2020-12-06 00:50:00,2020-12-06 01:00:00,0.045385145,1.341651,0.2357204705476761,0.14228506150322895,train
203402200,16,17,18,19,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:40:00,2020-12-06 00:50:00,2020-12-06 01:00:00,2020-12-06 01:10:00,0.044540294,1.341651,0.22994455695152283,0.1448441840487937,train
203402200,17,18,19,20,2020-12-05 22:00:00,2020,DJF,2020-12-06 00:50:00,2020-12-06 01:00:00,2020-12-06 01:10:00,2020-12-06 01:20:00,0.043078337,1.341651,0.22206458449363708,0.14383272986820608,train
203402200,18,19,20,21,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:00:00,2020-12-06 01:10:00,2020-12-06 01:20:00,2020-12-06 01:30:00,0.0406171,1.1191847,0.21626263856887817,0.13469556843186942,train
203402200,19,20,21,22,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:10:00,2020-12-06 01:20:00,2020-12-06 01:30:00,2020-12-06 01:40:00,0.04033326,1.2488747,0.2199963629245758,0.12913974387254243,train
203402200,20,21,22,23,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:20:00,2020-12-06 01:30:00,2020-12-06 01:40:00,2020-12-06 01:50:00,0.040525727,1.4181769,0.22768501937389374,0.12424028851551165,train
203402200,21,22,23,24,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:30:00,2020-12-06 01:40:00,2020-12-06 01:50:00,2020-12-06 02:00:00,0.042151645,1.4181769,0.23613391816616058,0.12693391294679285,train
203402200,22,23,24,25,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:40:00,2020-12-06 01:50:00,2020-12-06 02:00:00,2020-12-06 02:10:00,0.042257607,1.4181769,0.23657207190990448,0.1273696990565141,train
203402200,23,24,25,26,2020-12-05 22:00:00,2020,DJF,2020-12-06 01:50:00,2020-12-06 02:00:00,2020-12-06 02:10:00,2020-12-06 02:20:00,0.04312107,1.2696971,0.23737987875938416,0.13243235003488082,train
203402200,24,25,26,27,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:00:00,2020-12-06 02:10:00,2020-12-06 02:20:00,2020-12-06 02:30:00,0.04459468,1.711189,0.24168069660663605,0.13738381278772194,train
203402200,25,26,27,28,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:10:00,2020-12-06 02:20:00,2020-12-06 02:30:00,2020-12-06 02:40:00,0.04604892,1.7907641,0.2473422884941101,0.14160896535769432,train
203402200,26,27,28,29,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:20:00,2020-12-06 02:30:00,2020-12-06 02:40:00,2020-12-06 02:50:00,0.04668721,1.7907641,0.2511686086654663,0.14188155584607962,train
203402200,27,28,29,30,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:30:00,2020-12-06 02:40:00,2020-12-06 02:50:00,2020-12-06 03:00:00,0.046617355,1.7907641,0.24889706075191498,0.14193894331731866,train
203402200,28,29,30,31,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:40:00,2020-12-06 02:50:00,2020-12-06 03:00:00,2020-12-06 03:10:00,0.04620507,1.3711427,0.24656343460083008,0.1398586474849044,train
203402200,29,30,31,32,2020-12-05 22:00:00,2020,DJF,2020-12-06 02:50:00,2020-12-06 03:00:00,2020-12-06 03:10:00,2020-12-06 03:20:00,0.045537766,1.3468637,0.24266715347766876,0.1382500049317358,train
203402200,30,31,32,33,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:00:00,2020-12-06 03:10:00,2020-12-06 03:20:00,2020-12-06 03:30:00,0.045435276,1.3468637,0.24245348572731018,0.13817647723421084,train
203402200,31,32,33,34,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:10:00,2020-12-06 03:20:00,2020-12-06 03:30:00,2020-12-06 03:40:00,0.045899447,1.3468637,0.24186812341213226,0.14170401335693394,train
203402200,32,33,34,35,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:20:00,2020-12-06 03:30:00,2020-12-06 03:40:00,2020-12-06 03:50:00,0.04686622,1.2920057,0.24311912059783936,0.1465389078088208,train
203402200,33,34,35,36,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:30:00,2020-12-06 03:40:00,2020-12-06 03:50:00,2020-12-06 04:00:00,0.047072608,1.2347882,0.24134355783462524,0.14959837736925072,train
203402200,34,35,36,37,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:40:00,2020-12-06 03:50:00,2020-12-06 04:00:00,2020-12-06 04:10:00,0.046560302,1.1647705,0.23805846273899078,0.15018121887402194,train
203402200,35,36,37,38,2020-12-05 22:00:00,2020,DJF,2020-12-06 03:50:00,2020-12-06 04:00:00,2020-12-06 04:10:00,2020-12-06 04:20:00,0.04577582,1.3727102,0.23623797297477722,0.14867838447095028,train
203411600,2,3,4,5,2020-12-06 16:00:00,2020,DJF,2020-12-06 16:20:00,2020-12-06 16:30:00,2020-12-06 16:40:00,2020-12-06 16:50:00,0.037094228,0.8380536,0.18940365314483643,0.13178136090801326,train
203411600,3,4,5,6,2020-12-06 16:00:00,2020,DJF,2020-12-06 16:30:00,2020-12-06 16:40:00,2020-12-06 16:50:00,2020-12-06 17:00:00,0.03786931,0.8380536,0.19029270112514496,0.13736767256143598,train
203411600,4,5,6,7,2020-12-06 16:00:00,2020,DJF,2020-12-06 16:40:00,2020-12-06 16:50:00,2020-12-06 17:00:00,2020-12-06 17:10:00,0.03799022,0.8380536,0.18851324915885925,0.14217028656075092,train
203411600,5,6,7,8,2020-12-06 16:00:00,2020,DJF,2020-12-06 16:50:00,2020-12-06 17:00:00,2020-12-06 17:10:00,2020-12-06 17:20:00,0.037758924,0.7537171,0.18586090207099915,0.14503607340574914,train
203411600,6,7,8,9,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:00:00,2020-12-06 17:10:00,2020-12-06 17:20:00,2020-12-06 17:30:00,0.03757458,0.7537171,0.18360213935375214,0.14669313663777567,train
203411600,7,8,9,10,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:10:00,2020-12-06 17:20:00,2020-12-06 17:30:00,2020-12-06 17:40:00,0.037404347,0.7537171,0.18255610764026642,0.14463974118250472,train
203411600,8,9,10,11,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:20:00,2020-12-06 17:30:00,2020-12-06 17:40:00,2020-12-06 17:50:00,0.037371807,0.70765495,0.1786956787109375,0.14525127642289545,train
203411600,9,10,11,12,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:30:00,2020-12-06 17:40:00,2020-12-06 17:50:00,2020-12-06 18:00:00,0.038158678,0.70594203,0.17628130316734314,0.15092187592470047,train
203411600,10,11,12,13,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:40:00,2020-12-06 17:50:00,2020-12-06 18:00:00,2020-12-06 18:10:00,0.039313894,0.70594203,0.17455162107944489,0.15866918454196727,train
203411600,11,12,13,14,2020-12-06 16:00:00,2020,DJF,2020-12-06 17:50:00,2020-12-06 18:00:00,2020-12-06 18:10:00,2020-12-06 18:20:00,0.04055209,0.70594203,0.17369407415390015,0.16570990991960374,train
203411600,12,13,14,15,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:00:00,2020-12-06 18:10:00,2020-12-06 18:20:00,2020-12-06 18:30:00,0.04161325,0.5597578,0.17273801565170288,0.17101825100921247,train
203411600,13,14,15,16,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:10:00,2020-12-06 18:20:00,2020-12-06 18:30:00,2020-12-06 18:40:00,0.042567383,0.62251,0.17190256714820862,0.1763355588912023,train
203411600,14,15,16,17,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:20:00,2020-12-06 18:30:00,2020-12-06 18:40:00,2020-12-06 18:50:00,0.04338502,0.62251,0.17180170118808746,0.18035268187793327,train
203411600,15,16,17,18,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:30:00,2020-12-06 18:40:00,2020-12-06 18:50:00,2020-12-06 19:00:00,0.044309843,0.62251,0.17388677597045898,0.18185551628100494,train
203411600,16,17,18,19,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:40:00,2020-12-06 18:50:00,2020-12-06 19:00:00,2020-12-06 19:10:00,0.0449331,0.55891025,0.17634545266628265,0.18073287387489173,train
203411600,17,18,19,20,2020-12-06 16:00:00,2020,DJF,2020-12-06 18:50:00,2020-12-06 19:00:00,2020-12-06 19:10:00,2020-12-06 19:20:00,0.0449345,0.6303061,0.17787104845046997,0.17739902046760028,train
203411600,18,19,20,21,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:00:00,2020-12-06 19:10:00,2020-12-06 19:20:00,2020-12-06 19:30:00,0.044073053,0.6936081,0.17696745693683624,0.17284927001343225,train
203411600,19,20,21,22,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:10:00,2020-12-06 19:20:00,2020-12-06 19:30:00,2020-12-06 19:40:00,0.042455558,0.6936081,0.1740756332874298,0.16660120908228468,train
203411600,20,21,22,23,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:20:00,2020-12-06 19:30:00,2020-12-06 19:40:00,2020-12-06 19:50:00,0.040241353,0.6936081,0.1691967397928238,0.15916235812292756,train
203411600,21,22,23,24,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:30:00,2020-12-06 19:40:00,2020-12-06 19:50:00,2020-12-06 20:00:00,0.038034577,0.6428118,0.1635080724954605,0.15160873222109242,train
203411600,22,23,24,25,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:40:00,2020-12-06 19:50:00,2020-12-06 20:00:00,2020-12-06 20:10:00,0.036384284,0.6179647,0.1584368497133255,0.14612822871776662,train
203411600,23,24,25,26,2020-12-06 16:00:00,2020,DJF,2020-12-06 19:50:00,2020-12-06 20:00:00,2020-12-06 20:10:00,2020-12-06 20:20:00,0.0354229,0.54552287,0.157294362783432,0.13869117111688573,train
203411600,24,25,26,27,2020-12-06 16:00:00,2020,DJF,2020-12-06 20:00:00,2020-12-06 20:10:00,2020-12-06 20:20:00,2020-12-06 20:30:00,0.035063446,0.62267107,0.15992863476276398,0.13138323532629262,train
203411600,25,26,27,28,2020-12-06 16:00:00,2020,DJF,2020-12-06 20:10:00,2020-12-06 20:20:00,2020-12-06 20:30:00,2020-12-06 20:40:00,0.034872558,0.62267107,0.16513703763484955,0.12340817018254596,train
