event_id,t0_idx,target_idx_10,target_idx_20,target_idx_30,event_datetime,year,season,t0_datetime,target_datetime_10,target_datetime_20,target_datetime_30
203630700,28,29,30,31,2020-12-28 07:00:00,2020,DJF,2020-12-28 11:40:00,2020-12-28 11:50:00,2020-12-28 12:00:00,2020-12-28 12:10:00
203630700,29,30,31,32,2020-12-28 07:00:00,2020,DJF,2020-12-28 11:50:00,2020-12-28 12:00:00,2020-12-28 12:10:00,2020-12-28 12:20:00
203630700,30,31,32,33,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:00:00,2020-12-28 12:10:00,2020-12-28 12:20:00,2020-12-28 12:30:00
203630700,31,32,33,34,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:10:00,2020-12-28 12:20:00,2020-12-28 12:30:00,2020-12-28 12:40:00
203630700,32,33,34,35,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:20:00,2020-12-28 12:30:00,2020-12-28 12:40:00,2020-12-28 12:50:00
203630700,33,34,35,36,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:30:00,2020-12-28 12:40:00,2020-12-28 12:50:00,2020-12-28 13:00:00
203630700,34,35,36,37,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:40:00,2020-12-28 12:50:00,2020-12-28 13:00:00,2020-12-28 13:10:00
203630700,35,36,37,38,2020-12-28 07:00:00,2020,DJF,2020-12-28 12:50:00,2020-12-28 13:00:00,2020-12-28 13:10:00,2020-12-28 13:20:00
210131900,2,3,4,5,2021-01-13 19:00:00,2021,DJF,2021-01-13 19:20:00,2021-01-13 19:30:00,2021-01-13 19:40:00,2021-01-13 19:50:00
210131900,3,4,5,6,2021-01-13 19:00:00,2021,DJF,2021-01-13 19:30:00,2021-01-13 19:40:00,2021-01-13 19:50:00,2021-01-13 20:00:00
210131900,4,5,6,7,2021-01-13 19:00:00,2021,DJF,2021-01-13 19:40:00,2021-01-13 19:50:00,2021-01-13 20:00:00,2021-01-13 20:10:00
210131900,5,6,7,8,2021-01-13 19:00:00,2021,DJF,2021-01-13 19:50:00,2021-01-13 20:00:00,2021-01-13 20:10:00,2021-01-13 20:20:00
210131900,6,7,8,9,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:00:00,2021-01-13 20:10:00,2021-01-13 20:20:00,2021-01-13 20:30:00
210131900,7,8,9,10,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:10:00,2021-01-13 20:20:00,2021-01-13 20:30:00,2021-01-13 20:40:00
210131900,8,9,10,11,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:20:00,2021-01-13 20:30:00,2021-01-13 20:40:00,2021-01-13 20:50:00
210131900,9,10,11,12,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:30:00,2021-01-13 20:40:00,2021-01-13 20:50:00,2021-01-13 21:00:00
210131900,10,11,12,13,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:40:00,2021-01-13 20:50:00,2021-01-13 21:00:00,2021-01-13 21:10:00
210131900,11,12,13,14,2021-01-13 19:00:00,2021,DJF,2021-01-13 20:50:00,2021-01-13 21:00:00,2021-01-13 21:10:00,2021-01-13 21:20:00
210131900,12,13,14,15,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:00:00,2021-01-13 21:10:00,2021-01-13 21:20:00,2021-01-13 21:30:00
210131900,13,14,15,16,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:10:00,2021-01-13 21:20:00,2021-01-13 21:30:00,2021-01-13 21:40:00
210131900,14,15,16,17,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:20:00,2021-01-13 21:30:00,2021-01-13 21:40:00,2021-01-13 21:50:00
210131900,15,16,17,18,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:30:00,2021-01-13 21:40:00,2021-01-13 21:50:00,2021-01-13 22:00:00
210131900,16,17,18,19,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:40:00,2021-01-13 21:50:00,2021-01-13 22:00:00,2021-01-13 22:10:00
210131900,17,18,19,20,2021-01-13 19:00:00,2021,DJF,2021-01-13 21:50:00,2021-01-13 22:00:00,2021-01-13 22:10:00,2021-01-13 22:20:00
210131900,18,19,20,21,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:00:00,2021-01-13 22:10:00,2021-01-13 22:20:00,2021-01-13 22:30:00
210131900,19,20,21,22,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:10:00,2021-01-13 22:20:00,2021-01-13 22:30:00,2021-01-13 22:40:00
210131900,20,21,22,23,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:20:00,2021-01-13 22:30:00,2021-01-13 22:40:00,2021-01-13 22:50:00
210131900,21,22,23,24,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:30:00,2021-01-13 22:40:00,2021-01-13 22:50:00,2021-01-13 23:00:00
210131900,22,23,24,25,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:40:00,2021-01-13 22:50:00,2021-01-13 23:00:00,2021-01-13 23:10:00
210131900,23,24,25,26,2021-01-13 19:00:00,2021,DJF,2021-01-13 22:50:00,2021-01-13 23:00:00,2021-01-13 23:10:00,2021-01-13 23:20:00
210131900,24,25,26,27,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:00:00,2021-01-13 23:10:00,2021-01-13 23:20:00,2021-01-13 23:30:00
210131900,25,26,27,28,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:10:00,2021-01-13 23:20:00,2021-01-13 23:30:00,2021-01-13 23:40:00
210131900,26,27,28,29,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:20:00,2021-01-13 23:30:00,2021-01-13 23:40:00,2021-01-13 23:50:00
210131900,27,28,29,30,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:30:00,2021-01-13 23:40:00,2021-01-13 23:50:00,2021-01-14 00:00:00
210131900,28,29,30,31,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:40:00,2021-01-13 23:50:00,2021-01-14 00:00:00,2021-01-14 00:10:00
210131900,29,30,31,32,2021-01-13 19:00:00,2021,DJF,2021-01-13 23:50:00,2021-01-14 00:00:00,2021-01-14 00:10:00,2021-01-14 00:20:00
210131900,30,31,32,33,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:00:00,2021-01-14 00:10:00,2021-01-14 00:20:00,2021-01-14 00:30:00
210131900,31,32,33,34,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:10:00,2021-01-14 00:20:00,2021-01-14 00:30:00,2021-01-14 00:40:00
210131900,32,33,34,35,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:20:00,2021-01-14 00:30:00,2021-01-14 00:40:00,2021-01-14 00:50:00
210131900,33,34,35,36,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:30:00,2021-01-14 00:40:00,2021-01-14 00:50:00,2021-01-14 01:00:00
210131900,34,35,36,37,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:40:00,2021-01-14 00:50:00,2021-01-14 01:00:00,2021-01-14 01:10:00
210131900,35,36,37,38,2021-01-13 19:00:00,2021,DJF,2021-01-14 00:50:00,2021-01-14 01:00:00,2021-01-14 01:10:00,2021-01-14 01:20:00
210141300,2,3,4,5,2021-01-14 13:00:00,2021,DJF,2021-01-14 13:20:00,2021-01-14 13:30:00,2021-01-14 13:40:00,2021-01-14 13:50:00
210141300,3,4,5,6,2021-01-14 13:00:00,2021,DJF,2021-01-14 13:30:00,2021-01-14 13:40:00,2021-01-14 13:50:00,2021-01-14 14:00:00
210141300,4,5,6,7,2021-01-14 13:00:00,2021,DJF,2021-01-14 13:40:00,2021-01-14 13:50:00,2021-01-14 14:00:00,2021-01-14 14:10:00
210141300,5,6,7,8,2021-01-14 13:00:00,2021,DJF,2021-01-14 13:50:00,2021-01-14 14:00:00,2021-01-14 14:10:00,2021-01-14 14:20:00
210141300,6,7,8,9,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:00:00,2021-01-14 14:10:00,2021-01-14 14:20:00,2021-01-14 14:30:00
210141300,7,8,9,10,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:10:00,2021-01-14 14:20:00,2021-01-14 14:30:00,2021-01-14 14:40:00
210141300,8,9,10,11,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:20:00,2021-01-14 14:30:00,2021-01-14 14:40:00,2021-01-14 14:50:00
210141300,9,10,11,12,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:30:00,2021-01-14 14:40:00,2021-01-14 14:50:00,2021-01-14 15:00:00
210141300,10,11,12,13,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:40:00,2021-01-14 14:50:00,2021-01-14 15:00:00,2021-01-14 15:10:00
210141300,11,12,13,14,2021-01-14 13:00:00,2021,DJF,2021-01-14 14:50:00,2021-01-14 15:00:00,2021-01-14 15:10:00,2021-01-14 15:20:00
210141300,12,13,14,15,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:00:00,2021-01-14 15:10:00,2021-01-14 15:20:00,2021-01-14 15:30:00
210141300,13,14,15,16,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:10:00,2021-01-14 15:20:00,2021-01-14 15:30:00,2021-01-14 15:40:00
210141300,14,15,16,17,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:20:00,2021-01-14 15:30:00,2021-01-14 15:40:00,2021-01-14 15:50:00
210141300,15,16,17,18,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:30:00,2021-01-14 15:40:00,2021-01-14 15:50:00,2021-01-14 16:00:00
210141300,16,17,18,19,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:40:00,2021-01-14 15:50:00,2021-01-14 16:00:00,2021-01-14 16:10:00
210141300,17,18,19,20,2021-01-14 13:00:00,2021,DJF,2021-01-14 15:50:00,2021-01-14 16:00:00,2021-01-14 16:10:00,2021-01-14 16:20:00
210141300,18,19,20,21,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:00:00,2021-01-14 16:10:00,2021-01-14 16:20:00,2021-01-14 16:30:00
210141300,19,20,21,22,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:10:00,2021-01-14 16:20:00,2021-01-14 16:30:00,2021-01-14 16:40:00
210141300,20,21,22,23,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:20:00,2021-01-14 16:30:00,2021-01-14 16:40:00,2021-01-14 16:50:00
210141300,21,22,23,24,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:30:00,2021-01-14 16:40:00,2021-01-14 16:50:00,2021-01-14 17:00:00
210141300,22,23,24,25,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:40:00,2021-01-14 16:50:00,2021-01-14 17:00:00,2021-01-14 17:10:00
210141300,23,24,25,26,2021-01-14 13:00:00,2021,DJF,2021-01-14 16:50:00,2021-01-14 17:00:00,2021-01-14 17:10:00,2021-01-14 17:20:00
210141300,24,25,26,27,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:00:00,2021-01-14 17:10:00,2021-01-14 17:20:00,2021-01-14 17:30:00
210141300,25,26,27,28,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:10:00,2021-01-14 17:20:00,2021-01-14 17:30:00,2021-01-14 17:40:00
210141300,26,27,28,29,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:20:00,2021-01-14 17:30:00,2021-01-14 17:40:00,2021-01-14 17:50:00
210141300,27,28,29,30,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:30:00,2021-01-14 17:40:00,2021-01-14 17:50:00,2021-01-14 18:00:00
210141300,28,29,30,31,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:40:00,2021-01-14 17:50:00,2021-01-14 18:00:00,2021-01-14 18:10:00
210141300,29,30,31,32,2021-01-14 13:00:00,2021,DJF,2021-01-14 17:50:00,2021-01-14 18:00:00,2021-01-14 18:10:00,2021-01-14 18:20:00
210141300,30,31,32,33,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:00:00,2021-01-14 18:10:00,2021-01-14 18:20:00,2021-01-14 18:30:00
210141300,31,32,33,34,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:10:00,2021-01-14 18:20:00,2021-01-14 18:30:00,2021-01-14 18:40:00
210141300,32,33,34,35,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:20:00,2021-01-14 18:30:00,2021-01-14 18:40:00,2021-01-14 18:50:00
210141300,33,34,35,36,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:30:00,2021-01-14 18:40:00,2021-01-14 18:50:00,2021-01-14 19:00:00
210141300,34,35,36,37,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:40:00,2021-01-14 18:50:00,2021-01-14 19:00:00,2021-01-14 19:10:00
210141300,35,36,37,38,2021-01-14 13:00:00,2021,DJF,2021-01-14 18:50:00,2021-01-14 19:00:00,2021-01-14 19:10:00,2021-01-14 19:20:00
210222200,2,3,4,5,2021-01-22 22:00:00,2021,DJF,2021-01-22 22:20:00,2021-01-22 22:30:00,2021-01-22 22:40:00,2021-01-22 22:50:00
210222200,3,4,5,6,2021-01-22 22:00:00,2021,DJF,2021-01-22 22:30:00,2021-01-22 22:40:00,2021-01-22 22:50:00,2021-01-22 23:00:00
210222200,4,5,6,7,2021-01-22 22:00:00,2021,DJF,2021-01-22 22:40:00,2021-01-22 22:50:00,2021-01-22 23:00:00,2021-01-22 23:10:00
210222200,5,6,7,8,2021-01-22 22:00:00,2021,DJF,2021-01-22 22:50:00,2021-01-22 23:00:00,2021-01-22 23:10:00,2021-01-22 23:20:00
210222200,6,7,8,9,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:00:00,2021-01-22 23:10:00,2021-01-22 23:20:00,2021-01-22 23:30:00
210222200,7,8,9,10,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:10:00,2021-01-22 23:20:00,2021-01-22 23:30:00,2021-01-22 23:40:00
210222200,8,9,10,11,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:20:00,2021-01-22 23:30:00,2021-01-22 23:40:00,2021-01-22 23:50:00
210222200,9,10,11,12,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:30:00,2021-01-22 23:40:00,2021-01-22 23:50:00,2021-01-23 00:00:00
210222200,10,11,12,13,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:40:00,2021-01-22 23:50:00,2021-01-23 00:00:00,2021-01-23 00:10:00
210222200,11,12,13,14,2021-01-22 22:00:00,2021,DJF,2021-01-22 23:50:00,2021-01-23 00:00:00,2021-01-23 00:10:00,2021-01-23 00:20:00
210222200,12,13,14,15,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:00:00,2021-01-23 00:10:00,2021-01-23 00:20:00,2021-01-23 00:30:00
210222200,13,14,15,16,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:10:00,2021-01-23 00:20:00,2021-01-23 00:30:00,2021-01-23 00:40:00
210222200,14,15,16,17,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:20:00,2021-01-23 00:30:00,2021-01-23 00:40:00,2021-01-23 00:50:00
210222200,15,16,17,18,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:30:00,2021-01-23 00:40:00,2021-01-23 00:50:00,2021-01-23 01:00:00
210222200,16,17,18,19,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:40:00,2021-01-23 00:50:00,2021-01-23 01:00:00,2021-01-23 01:10:00
210222200,17,18,19,20,2021-01-22 22:00:00,2021,DJF,2021-01-23 00:50:00,2021-01-23 01:00:00,2021-01-23 01:10:00,2021-01-23 01:20:00
210222200,18,19,20,21,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:00:00,2021-01-23 01:10:00,2021-01-23 01:20:00,2021-01-23 01:30:00
210222200,19,20,21,22,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:10:00,2021-01-23 01:20:00,2021-01-23 01:30:00,2021-01-23 01:40:00
210222200,20,21,22,23,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:20:00,2021-01-23 01:30:00,2021-01-23 01:40:00,2021-01-23 01:50:00
210222200,21,22,23,24,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:30:00,2021-01-23 01:40:00,2021-01-23 01:50:00,2021-01-23 02:00:00
210222200,22,23,24,25,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:40:00,2021-01-23 01:50:00,2021-01-23 02:00:00,2021-01-23 02:10:00
210222200,23,24,25,26,2021-01-22 22:00:00,2021,DJF,2021-01-23 01:50:00,2021-01-23 02:00:00,2021-01-23 02:10:00,2021-01-23 02:20:00
210222200,24,25,26,27,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:00:00,2021-01-23 02:10:00,2021-01-23 02:20:00,2021-01-23 02:30:00
210222200,25,26,27,28,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:10:00,2021-01-23 02:20:00,2021-01-23 02:30:00,2021-01-23 02:40:00
210222200,26,27,28,29,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:20:00,2021-01-23 02:30:00,2021-01-23 02:40:00,2021-01-23 02:50:00
210222200,27,28,29,30,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:30:00,2021-01-23 02:40:00,2021-01-23 02:50:00,2021-01-23 03:00:00
210222200,28,29,30,31,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:40:00,2021-01-23 02:50:00,2021-01-23 03:00:00,2021-01-23 03:10:00
210222200,29,30,31,32,2021-01-22 22:00:00,2021,DJF,2021-01-23 02:50:00,2021-01-23 03:00:00,2021-01-23 03:10:00,2021-01-23 03:20:00
210222200,30,31,32,33,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:00:00,2021-01-23 03:10:00,2021-01-23 03:20:00,2021-01-23 03:30:00
210222200,31,32,33,34,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:10:00,2021-01-23 03:20:00,2021-01-23 03:30:00,2021-01-23 03:40:00
210222200,32,33,34,35,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:20:00,2021-01-23 03:30:00,2021-01-23 03:40:00,2021-01-23 03:50:00
210222200,33,34,35,36,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:30:00,2021-01-23 03:40:00,2021-01-23 03:50:00,2021-01-23 04:00:00
210222200,34,35,36,37,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:40:00,2021-01-23 03:50:00,2021-01-23 04:00:00,2021-01-23 04:10:00
210222200,35,36,37,38,2021-01-22 22:00:00,2021,DJF,2021-01-23 03:50:00,2021-01-23 04:00:00,2021-01-23 04:10:00,2021-01-23 04:20:00
210280400,2,3,4,5,2021-01-28 04:00:00,2021,DJF,2021-01-28 04:20:00,2021-01-28 04:30:00,2021-01-28 04:40:00,2021-01-28 04:50:00
210280400,3,4,5,6,2021-01-28 04:00:00,2021,DJF,2021-01-28 04:30:00,2021-01-28 04:40:00,2021-01-28 04:50:00,2021-01-28 05:00:00
210280400,4,5,6,7,2021-01-28 04:00:00,2021,DJF,2021-01-28 04:40:00,2021-01-28 04:50:00,2021-01-28 05:00:00,2021-01-28 05:10:00
210280400,5,6,7,8,2021-01-28 04:00:00,2021,DJF,2021-01-28 04:50:00,2021-01-28 05:00:00,2021-01-28 05:10:00,2021-01-28 05:20:00
210280400,6,7,8,9,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:00:00,2021-01-28 05:10:00,2021-01-28 05:20:00,2021-01-28 05:30:00
210280400,7,8,9,10,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:10:00,2021-01-28 05:20:00,2021-01-28 05:30:00,2021-01-28 05:40:00
210280400,8,9,10,11,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:20:00,2021-01-28 05:30:00,2021-01-28 05:40:00,2021-01-28 05:50:00
210280400,9,10,11,12,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:30:00,2021-01-28 05:40:00,2021-01-28 05:50:00,2021-01-28 06:00:00
210280400,10,11,12,13,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:40:00,2021-01-28 05:50:00,2021-01-28 06:00:00,2021-01-28 06:10:00
210280400,11,12,13,14,2021-01-28 04:00:00,2021,DJF,2021-01-28 05:50:00,2021-01-28 06:00:00,2021-01-28 06:10:00,2021-01-28 06:20:00
210280400,12,13,14,15,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:00:00,2021-01-28 06:10:00,2021-01-28 06:20:00,2021-01-28 06:30:00
210280400,13,14,15,16,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:10:00,2021-01-28 06:20:00,2021-01-28 06:30:00,2021-01-28 06:40:00
210280400,14,15,16,17,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:20:00,2021-01-28 06:30:00,2021-01-28 06:40:00,2021-01-28 06:50:00
210280400,15,16,17,18,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:30:00,2021-01-28 06:40:00,2021-01-28 06:50:00,2021-01-28 07:00:00
210280400,16,17,18,19,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:40:00,2021-01-28 06:50:00,2021-01-28 07:00:00,2021-01-28 07:10:00
210280400,17,18,19,20,2021-01-28 04:00:00,2021,DJF,2021-01-28 06:50:00,2021-01-28 07:00:00,2021-01-28 07:10:00,2021-01-28 07:20:00
210280400,18,19,20,21,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:00:00,2021-01-28 07:10:00,2021-01-28 07:20:00,2021-01-28 07:30:00
210280400,19,20,21,22,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:10:00,2021-01-28 07:20:00,2021-01-28 07:30:00,2021-01-28 07:40:00
210280400,20,21,22,23,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:20:00,2021-01-28 07:30:00,2021-01-28 07:40:00,2021-01-28 07:50:00
210280400,21,22,23,24,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:30:00,2021-01-28 07:40:00,2021-01-28 07:50:00,2021-01-28 08:00:00
210280400,22,23,24,25,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:40:00,2021-01-28 07:50:00,2021-01-28 08:00:00,2021-01-28 08:10:00
210280400,23,24,25,26,2021-01-28 04:00:00,2021,DJF,2021-01-28 07:50:00,2021-01-28 08:00:00,2021-01-28 08:10:00,2021-01-28 08:20:00
210280400,24,25,26,27,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:00:00,2021-01-28 08:10:00,2021-01-28 08:20:00,2021-01-28 08:30:00
210280400,25,26,27,28,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:10:00,2021-01-28 08:20:00,2021-01-28 08:30:00,2021-01-28 08:40:00
210280400,26,27,28,29,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:20:00,2021-01-28 08:30:00,2021-01-28 08:40:00,2021-01-28 08:50:00
210280400,27,28,29,30,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:30:00,2021-01-28 08:40:00,2021-01-28 08:50:00,2021-01-28 09:00:00
210280400,28,29,30,31,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:40:00,2021-01-28 08:50:00,2021-01-28 09:00:00,2021-01-28 09:10:00
210280400,29,30,31,32,2021-01-28 04:00:00,2021,DJF,2021-01-28 08:50:00,2021-01-28 09:00:00,2021-01-28 09:10:00,2021-01-28 09:20:00
210280400,30,31,32,33,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:00:00,2021-01-28 09:10:00,2021-01-28 09:20:00,2021-01-28 09:30:00
210280400,31,32,33,34,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:10:00,2021-01-28 09:20:00,2021-01-28 09:30:00,2021-01-28 09:40:00
210280400,32,33,34,35,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:20:00,2021-01-28 09:30:00,2021-01-28 09:40:00,2021-01-28 09:50:00
210280400,33,34,35,36,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:30:00,2021-01-28 09:40:00,2021-01-28 09:50:00,2021-01-28 10:00:00
210280400,34,35,36,37,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:40:00,2021-01-28 09:50:00,2021-01-28 10:00:00,2021-01-28 10:10:00
210280400,35,36,37,38,2021-01-28 04:00:00,2021,DJF,2021-01-28 09:50:00,2021-01-28 10:00:00,2021-01-28 10:10:00,2021-01-28 10:20:00
210291600,2,3,4,5,2021-01-29 16:00:00,2021,DJF,2021-01-29 16:20:00,2021-01-29 16:30:00,2021-01-29 16:40:00,2021-01-29 16:50:00
210291600,3,4,5,6,2021-01-29 16:00:00,2021,DJF,2021-01-29 16:30:00,2021-01-29 16:40:00,2021-01-29 16:50:00,2021-01-29 17:00:00
210291600,4,5,6,7,2021-01-29 16:00:00,2021,DJF,2021-01-29 16:40:00,2021-01-29 16:50:00,2021-01-29 17:00:00,2021-01-29 17:10:00
210291600,5,6,7,8,2021-01-29 16:00:00,2021,DJF,2021-01-29 16:50:00,2021-01-29 17:00:00,2021-01-29 17:10:00,2021-01-29 17:20:00
210291600,6,7,8,9,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:00:00,2021-01-29 17:10:00,2021-01-29 17:20:00,2021-01-29 17:30:00
210291600,7,8,9,10,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:10:00,2021-01-29 17:20:00,2021-01-29 17:30:00,2021-01-29 17:40:00
210291600,8,9,10,11,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:20:00,2021-01-29 17:30:00,2021-01-29 17:40:00,2021-01-29 17:50:00
210291600,9,10,11,12,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:30:00,2021-01-29 17:40:00,2021-01-29 17:50:00,2021-01-29 18:00:00
210291600,10,11,12,13,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:40:00,2021-01-29 17:50:00,2021-01-29 18:00:00,2021-01-29 18:10:00
210291600,11,12,13,14,2021-01-29 16:00:00,2021,DJF,2021-01-29 17:50:00,2021-01-29 18:00:00,2021-01-29 18:10:00,2021-01-29 18:20:00
210291600,12,13,14,15,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:00:00,2021-01-29 18:10:00,2021-01-29 18:20:00,2021-01-29 18:30:00
210291600,13,14,15,16,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:10:00,2021-01-29 18:20:00,2021-01-29 18:30:00,2021-01-29 18:40:00
210291600,14,15,16,17,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:20:00,2021-01-29 18:30:00,2021-01-29 18:40:00,2021-01-29 18:50:00
210291600,15,16,17,18,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:30:00,2021-01-29 18:40:00,2021-01-29 18:50:00,2021-01-29 19:00:00
210291600,16,17,18,19,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:40:00,2021-01-29 18:50:00,2021-01-29 19:00:00,2021-01-29 19:10:00
210291600,17,18,19,20,2021-01-29 16:00:00,2021,DJF,2021-01-29 18:50:00,2021-01-29 19:00:00,2021-01-29 19:10:00,2021-01-29 19:20:00
210291600,18,19,20,21,2021-01-29 16:00:00,2021,DJF,2021-01-29 19:00:00,2021-01-29 19:10:00,2021-01-29 19:20:00,2021-01-29 19:30:00
210291600,19,20,21,22,2021-01-29 16:00:00,2021,DJF,2021-01-29 19:10:00,2021-01-29 19:20:00,2021-01-29 19:30:00,2021-01-29 19:40:00
210291600,20,21,22,23,2021-01-29 16:00:00,2021,DJF,2021-01-29 19:20:00,2021-01-29 19:30:00,2021-01-29 19:40:00,2021-01-29 19:50:00
210291600,21,22,23,24,2021-01-29 16:00:00,2021,DJF,2021-01-29 19:30:00,2021-01-29 19:40:00,2021-01-29 19:50:00,2021-01-29 20:00:00
210291600,22,23,24,25,2021-01-29 16:00:00,2021,DJF,2021-01-29 19:40:00,2021-01-29 19:50:00,2021-01-29 20:00:00,2021-01-29 20:10:00
